"MATIČNA ŠTEVILKA","NAZIV","SKD","STATISTIČNA REGIJA","ŠT. ODPADKA","PO OBDELAVI NASTALI ODPADKI IN ODPADKI ODDANI DRUGIM BREZ OBDELAVE  (kg)","ODDANO KOMU","POSTOPEK OBDELAVE, ČE SO ODPADKI POSLANI V OBDELAVO V TUJINO","PRIDOBLJENI PODATKI                 ( 1-poročilo oddano,                    2-podatki ARSO)"
"5639727000","AVTOHIŠA ŠKORJANEC, podjetje za prodajo avtomobilov in rezervnih delov d.o.o.","45.110","SAVINJSKA","13 02 05*",400,"1-drug zbiralec v RS",NA,1
"5639727000","AVTOHIŠA ŠKORJANEC, podjetje za prodajo avtomobilov in rezervnih delov d.o.o.","45.110","SAVINJSKA","16 01 03",1200,"1-drug zbiralec v RS",NA,1
"5639727000","AVTOHIŠA ŠKORJANEC, podjetje za prodajo avtomobilov in rezervnih delov d.o.o.","45.110","SAVINJSKA","16 01 06",43940,"2.drug izvajalec obdelave v RS",NA,1
"5639727000","AVTOHIŠA ŠKORJANEC, podjetje za prodajo avtomobilov in rezervnih delov d.o.o.","45.110","SAVINJSKA","16 01 17",2800,"2.drug izvajalec obdelave v RS",NA,1
"5639727000","AVTOHIŠA ŠKORJANEC, podjetje za prodajo avtomobilov in rezervnih delov d.o.o.","45.110","SAVINJSKA","16 01 19",420,"2.drug izvajalec obdelave v RS",NA,1
"5639727000","AVTOHIŠA ŠKORJANEC, podjetje za prodajo avtomobilov in rezervnih delov d.o.o.","45.110","SAVINJSKA","16 01 20",140,"2.drug izvajalec obdelave v RS",NA,1
"5850703000","AVTO-KRAS, vleka in popravilo vozil, KUHARIĆ & Co. d.n.o.","45.200","OBALNO-KRAŠKA","13 02 05*",903,"1-drug zbiralec v RS",NA,1
"5850703000","AVTO-KRAS, vleka in popravilo vozil, KUHARIĆ & Co. d.n.o.","45.200","OBALNO-KRAŠKA","16 01 06",218140,"2.drug izvajalec obdelave v RS",NA,1
"5850703000","AVTO-KRAS, vleka in popravilo vozil, KUHARIĆ & Co. d.n.o.","45.200","OBALNO-KRAŠKA","16 01 17",24300,"2.drug izvajalec obdelave v RS",NA,1
"5850703000","AVTO-KRAS, vleka in popravilo vozil, KUHARIĆ & Co. d.n.o.","45.200","OBALNO-KRAŠKA","16 01 18",1520,"2.drug izvajalec obdelave v RS",NA,1
"5850703000","AVTO-KRAS, vleka in popravilo vozil, KUHARIĆ & Co. d.n.o.","45.200","OBALNO-KRAŠKA","16 06 01*",2690,"1-drug zbiralec v RS",NA,1
"3189180000","AVTOMOBILI, AVTODELI, SERVISNE STORITVE, AVTOVLEKA AVTOVRHOVEC GREGOR VRHOVEC s.p.","52.210","OSREDNJESLOVENSKA","13 02 05*",1700,"1-drug zbiralec v RS",NA,1
"3189180000","AVTOMOBILI, AVTODELI, SERVISNE STORITVE, AVTOVLEKA AVTOVRHOVEC GREGOR VRHOVEC s.p.","52.210","OSREDNJESLOVENSKA","16 01 03",8000,"1-drug zbiralec v RS",NA,1
"3189180000","AVTOMOBILI, AVTODELI, SERVISNE STORITVE, AVTOVLEKA AVTOVRHOVEC GREGOR VRHOVEC s.p.","52.210","OSREDNJESLOVENSKA","16 01 06",365820,"2.drug izvajalec obdelave v RS",NA,1
"3189180000","AVTOMOBILI, AVTODELI, SERVISNE STORITVE, AVTOVLEKA AVTOVRHOVEC GREGOR VRHOVEC s.p.","52.210","OSREDNJESLOVENSKA","16 01 07*",480,"1-drug zbiralec v RS",NA,1
"3189180000","AVTOMOBILI, AVTODELI, SERVISNE STORITVE, AVTOVLEKA AVTOVRHOVEC GREGOR VRHOVEC s.p.","52.210","OSREDNJESLOVENSKA","16 01 17",179310,"2.drug izvajalec obdelave v RS",NA,1
"3189180000","AVTOMOBILI, AVTODELI, SERVISNE STORITVE, AVTOVLEKA AVTOVRHOVEC GREGOR VRHOVEC s.p.","52.210","OSREDNJESLOVENSKA","16 06 01*",1780,"1-drug zbiralec v RS",NA,1
"1261185000","AVTOPREVOZNIŠTVO GRANDOVEC ANTON S.P.","49.410","JUGOVZHODNA SLOVENIJA","20 01 38",30020,"2.drug izvajalec obdelave v RS",NA,1
"1062697000","AVTOPREVOZNIŠTVO JANEZ LAVRIČ S.P.","49.410","OSREDNJESLOVENSKA","19 12 02",37300,"2.drug izvajalec obdelave v RS",NA,1
"1062697000","AVTOPREVOZNIŠTVO JANEZ LAVRIČ S.P.","49.410","OSREDNJESLOVENSKA","19 12 03",367,"2.drug izvajalec obdelave v RS",NA,1
"5776442000","AVTOPREVOZNIŠTVO ROBERT ŽAGAR S.P.","49.410","GORIŠKA","19 12 02",7220,"2.drug izvajalec obdelave v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","13 02 05*",520,"2.drug izvajalec obdelave v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 01 06",715753,"2.drug izvajalec obdelave v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 01 17",65390,"1-drug zbiralec v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 01 17",1570,"2.drug izvajalec obdelave v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 01 17",11828,"2.drug izvajalec obdelave v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 01 17",27200,"2.drug izvajalec obdelave v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 01 18",2899,"2.drug izvajalec obdelave v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 01 20",2340,"1-drug zbiralec v RS",NA,1
"5943973000","AVTOROSI, trgovina in storitve, d.o.o.","38.110","PRIMORSKO-NOTRANJSKA","16 06 01*",8858,"1-drug zbiralec v RS",NA,1
"5346985000","AVTOSALON, AVTOKLEPARSTVO, SERVIS, MATJAŽ PRAH S.P.","45.200","POSAVSKA","16 01 06",25400,"2.drug izvajalec obdelave v RS",NA,1
"5346985000","AVTOSALON, AVTOKLEPARSTVO, SERVIS, MATJAŽ PRAH S.P.","45.200","POSAVSKA","16 01 06",79243,"1-drug zbiralec v RS",NA,1
"5346985000","AVTOSALON, AVTOKLEPARSTVO, SERVIS, MATJAŽ PRAH S.P.","45.200","POSAVSKA","16 01 17",35040,"1-drug zbiralec v RS",NA,1
"5346985000","AVTOSALON, AVTOKLEPARSTVO, SERVIS, MATJAŽ PRAH S.P.","45.200","POSAVSKA","16 01 17",30440,"2.drug izvajalec obdelave v RS",NA,1
"5346985000","AVTOSALON, AVTOKLEPARSTVO, SERVIS, MATJAŽ PRAH S.P.","45.200","POSAVSKA","16 01 18",8740,"1-drug zbiralec v RS",NA,1
"5346985000","AVTOSALON, AVTOKLEPARSTVO, SERVIS, MATJAŽ PRAH S.P.","45.200","POSAVSKA","16 01 19",1500,"1-drug zbiralec v RS",NA,1
"5346985000","AVTOSALON, AVTOKLEPARSTVO, SERVIS, MATJAŽ PRAH S.P.","45.200","POSAVSKA","16 06 01*",1151,"1-drug zbiralec v RS",NA,1
"5557845000","AVTOSERVIS, AVTOVLEKA SREČKO PRIMOŽIČ S.P.","45.200","OSREDNJESLOVENSKA","16 01 06",184468,"2.drug izvajalec obdelave v RS",NA,1
"5557845000","AVTOSERVIS, AVTOVLEKA SREČKO PRIMOŽIČ S.P.","45.200","OSREDNJESLOVENSKA","16 01 17",24912,"2.drug izvajalec obdelave v RS",NA,1
"5557845000","AVTOSERVIS, AVTOVLEKA SREČKO PRIMOŽIČ S.P.","45.200","OSREDNJESLOVENSKA","16 01 18",580,"2.drug izvajalec obdelave v RS",NA,1
"5557845000","AVTOSERVIS, AVTOVLEKA SREČKO PRIMOŽIČ S.P.","45.200","OSREDNJESLOVENSKA","16 01 20",6060,"2.drug izvajalec obdelave v RS",NA,1
"5557845000","AVTOSERVIS, AVTOVLEKA SREČKO PRIMOŽIČ S.P.","45.200","OSREDNJESLOVENSKA","16 06 01*",700,"1-drug zbiralec v RS",NA,1
"5559273000","AVTOSERVIS LASBAHER FRANC LASBAHER S.P.","38.120","PODRAVSKA","12 01 02",13360,"2.drug izvajalec obdelave v RS",NA,1
"5559273000","AVTOSERVIS LASBAHER FRANC LASBAHER S.P.","38.120","PODRAVSKA","16 01 06",568280,"2.drug izvajalec obdelave v RS",NA,1
"5559273000","AVTOSERVIS LASBAHER FRANC LASBAHER S.P.","38.120","PODRAVSKA","16 01 17",16300,"2.drug izvajalec obdelave v RS",NA,1
"5559273000","AVTOSERVIS LASBAHER FRANC LASBAHER S.P.","38.120","PODRAVSKA","16 06 01*",1830,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","15 01 02",340,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 17",2222862,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 18",39195,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 18",1043,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 19",56520,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 19",4115,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 19",385650,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 20",66800,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 22",815,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 01 22",509,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 02 14",749,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 02 14",4338,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 06 01*",20695,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 06 01*",4590,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","16 08 01",10768,"2.drug izvajalec obdelave v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","20 01 21*",27,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","20 01 23*",162,"1-drug zbiralec v RS",NA,1
"5024289000","AVTOTRANSPORTI KASTELEC KASTELEC LADO S.P.","49.410","OSREDNJESLOVENSKA","20 01 36",664,"1-drug zbiralec v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","10 10 03",50704,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","10 10 03",74620,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","12 01 04",27030,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 01",780,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",2420,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",21280,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",2141520,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",14100,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",5280,"1-drug zbiralec v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",422140,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",2708920,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",8900,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",109880,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",4900,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",13280,"3-druga država clanica EU","R_04",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",480680,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",880,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",69580,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",209111,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",199585,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",490236,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",17080,"3-druga država clanica EU","R_04",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",9140,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",294190,"3-druga država clanica EU","R_12, R_13",1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",47655,"2.drug izvajalec obdelave v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",77013,"1-drug zbiralec v RS",NA,1
"1380443000","BARKO, trgovanje z odpadnimi surovinami, d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 05",2080,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 01 02",123160,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 01 02",33800,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 02 02",157680,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 02 02",153660,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 02 03",3860,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 02 04",1800,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 02 04",10570,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 03 01",19920,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 03 04",106880,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 03 04",467170,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 05 01",990230,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 05 01",595130,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 05 02",269900,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 05 02",168220,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 06 01",421180,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 06 01",953730,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 07 02",5040,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","02 07 04",21130,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","16 03 06",4056360,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","16 03 06",1807870,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","19 08 09",158960,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","19 08 09",116700,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 08",4546140,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 08",1204480,"2.drug izvajalec obdelave v RS",NA,1
"1810065000","BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 25",89000,"2.drug izvajalec obdelave v RS",NA,1
"5851556000","BITEA, inženiring in storitve, d.o.o.","38.110","SAVINJSKA","08 03 18",23140,"3-druga država clanica EU","R_04",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","08 03 18",4380,"1-drug zbiralec v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","10 03 16",113817,"3-druga država clanica EU","R_04",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","10 08 11",622,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","10 10 03",944,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","10 10 03",81923,"3-druga država clanica EU","R_04",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 04",28,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","13 03 06*",3520,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","15 01 01",19960,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","15 01 02",4040,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 14",110290,"3-druga država clanica EU","R_12, R_13",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 15*",391030,"3-druga država clanica EU","R_05",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 16",7400,"1-drug zbiralec v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 16",448937,"3-druga država clanica EU","R_12, R_13",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","16 03 04",23510,"3-druga država clanica EU","R_12, R_13",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","19 10 02",85640,"3-druga država clanica EU","R_12, R_13",1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","19 10 04",36100,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",1027483,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",3979,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",194670,"2.drug izvajalec obdelave v RS",NA,1
"5888069000","BLOK reciklaža odpadne elektronike in zbiranje odpadnih barvnih kovin d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",334095,"3-druga država clanica EU","R_12, R_13",1
