year,statistical_region,treatment_inlet_delivered_waste_code,input_waste_name,waste_category,treatment_operation,treatment_outlet_delivered_waste_code,output_waste_name,waste_category_1,further_treatment_envisaged,waste_sent_to_self_storage_end_year,waste_sent_to_collector_SI,waste_sent_to_treatment_operator,waste_sent_to_EU_member_states,waste_sent_to_non_EU_countries,waste_sent_to_no_further_management
2022,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,R_01,0,0,0,1698.154,0,0
2022,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,R_12,0,0,145.833,0,0,0
2022,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,undefined,565.553,0,0,0,0,0
2022,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,undefined,100.705,0,0,0,0,0
2022,POMURSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,"R_12, R_13",03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,"R_12, R_13",0,0,355.517,0,0,0
2022,POMURSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,1294.243,0,0
2022,POMURSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,"R_12, R_13",20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,R_03,0,0,138.32,0,0,0
2022,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,3404.793,0,0
2022,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,182.84,0,0,0
2022,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,169.09,137.955,0,0,0,0
2022,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",0,0,118.137,0,0,0
2022,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,0,37.56,0,0,0,0
2022,POMURSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,139.88,0,0,0
2022,POMURSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,20.827,0,0,0,0,0
2022,POMURSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,358.949,0,0
2022,POMURSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,124.268,0,0
2022,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,190.25,0,0
2022,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,0,1023.88,0,0
2022,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,undefined,45.3,0,0,0,0,0
2022,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,0,0,0,630.46,0,0
2022,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",0,0,220.286,0,0,0
2022,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,309.808,172.34,0,0,0,0
2022,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,BO,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",0,0,40.48,0,0,0
2022,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,R_03,0,0,1.84,0,0,0
2022,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",0,0,938.38,0,0,0
2022,POMURSKA,20 03 01,Mixed Municipal Waste (20 03 01),Municipal Waste,"D_08,09",20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",0,0,11.96,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,D_01,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,undefined,0,0,0,0,0,590.56
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",15 01 10*,Hazardous Contaminated Packaging (15 01 10*),Packaging Waste,undefined,0,0.404,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",16 01 03,End-of-Life Tyres (16 01 03),Miscellaneous Waste,undefined,0,56.428,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",16 01 07*,Oil Filters (16 01 07*),Miscellaneous Waste,undefined,0,0.198,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",16 03 03*,Hazardous Inorganic Wastes (16 03 03*),Miscellaneous Waste,undefined,0,0.359,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,R_04,0,0,372.16,149.78,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,"R_12, R_13",0,0,200.11,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 05,Glass from Mechanical Treatment (19 12 05),Waste Treatment Residues,undefined,0,4.94,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,R_01,0,0,2322.339,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,"R_12, R_13",0,0,5.882,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 26*,Non-Edible Oils and Fats (20 01 26*),Municipal Waste,undefined,0,0.551,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 27*,"Hazardous Paints, Inks, Adhesives (20 01 27*)",Municipal Waste,undefined,0,1.948,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 35*,Hazardous Waste Electrical Equipment (20 01 35*),Municipal Waste,undefined,0,8.158,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 36,Non-Hazardous Waste Electrical Equipment (20 01 36),Municipal Waste,"R_12, R_13",0,0,43.64,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 36,Non-Hazardous Waste Electrical Equipment (20 01 36),Municipal Waste,undefined,0,10.51,0,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",0,0,894.34,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",0,0,3.38,0,0,0
2022,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,undefined,47.431,0,0,0,0,0
2022,POSAVSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,BO,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,undefined,1254.389,0,0,0,0,0
2022,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,3752.72,0,0
2022,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_12,0,0,926.399,0,0,0
2022,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,44.586,0,0,0,0,0
2022,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_12,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,1229.074,0,0,0
2022,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_12,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,undefined,0,3.28,0,0,0,0
2022,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,534.33,0,0
2022,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,654.1,0,0,0
2022,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,BO,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,1.707,0,0,0
2022,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,BO,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,4.681,0,0,0,0,0
2022,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,10.52,0,0,0
2022,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,107.44,0,0,0
2022,POSAVSKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,25.56,0,0,0
2022,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,BO,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,undefined,1675.138,0,0,0,0,0
2022,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,R_12,0,0,39.556,0,0,0
2022,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,R_13,0,0,29.629,0,0,0
2022,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,undefined,1843.61,0,0,0,0,0
2022,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,R_01,0,0,3750.077,0,0,0
2022,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,undefined,7912.943,0,0,0,0,0
2022,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,"R_12, R_13",0,0,34.79,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,BO,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,0,0,1083.467,3560.74,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,BO,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,950.043,0,0,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,R_12,0,0,22.342,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,R_13,0,0,16.735,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,undefined,1041.379,0,0,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,R_01,0,0,2118.263,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,undefined,4469.692,0,0,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,"R_12, R_13",0,0,19.65,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,1169.3,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,0,235.94,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,"R_12, R_13",0,0,232.46,0,0,0
2022,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,R_01,0,0,0,344.178,0,0
2022,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,R_01,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,undefined,132.208,0,0,0,0,0
2022,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,R_12,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,R_01,0,0,0,4987.12,0,0
2022,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,204.76,0,0,0
2022,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,2.715,0,0,0,0,0
2022,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,BO,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,26.44,0,0,0,0,0
2022,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,12.828,0,0,0,0,0
2022,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,"R_12, R_13",03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,undefined,0,0.6,0,0,0,0
2022,SAVINJSKA,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,0,24.942,0,0
2022,SAVINJSKA,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,undefined,64.342,0,0,0,0,0
2022,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,BO,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,undefined,80.1,0,0,0,0,0
2022,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,R_03,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,R_12,0,0,40.59,0,0,0
2022,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,R_03,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,undefined,0,0,0,0,0,0
2022,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,105.234,1462.12,0,0
2022,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_04,0,0,0,276.13,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,8.14,0,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,15.42,11.3,0,0,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,R_12,0,0,2.73,0,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,undefined,0,0,0,0,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,15585.457,407.82,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,709.958,0,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,167.596,382.436,0,0,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,2140.131,0,0,0
2022,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,0,3.535,0,0,0,0
2022,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,BO,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,20.68,0,0,0,0,0
2022,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_01,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,undefined,0,21.83,0,0,0,0
2022,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_01,0,0,547.36,0,0,0
2022,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,2761.18,71.56,0,0
2022,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,56.16,0,0,0,0,0
2022,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,332.564,0,0
2022,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,D_13,0,0,5.508,0,0,0
2022,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,D_01,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,undefined,0,0,0,0,0,5.92
2022,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_12,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,D_01,0,0,33.52,0,0,0
2022,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_05,0,0,0,66.127,0,0
